Cluster ID,confidence_score,Id,Name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Purple binder service type,canonical_Zip,canonical_NAEYC Valid Until,canonical_Program Name,canonical_Agency,canonical_Eearly Head Start Fund,canonical_Length of Day,canonical_NAEYC Program Id,canonical_Email Address,canonical_Website,canonical_Program Option,canonical_Fax,canonical_Head Start Fund,canonical_Ounce of Prevention Description,canonical_Director,canonical_Phone,canonical_Address,canonical_ECE Available Programs,canonical_CC fund,canonical_Name,canonical_Column,canonical_Center Director,canonical_Funded Enrollment,canonical_Column2,canonical_Number per Site EHS,canonical_Neighborhood,canonical_Progmod,canonical_IDHS Provider ID,canonical_Number per Site HS,canonical_Executive Director,canonical_Id 
0,0.99987671466974115,3255,Salvation Army - Chicago Temple Corps Community Center,1 N Ogden Avenue,60607,2262649,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60607,bakahia madison,child care,,bakahia madison,half day/full day,,,no,near west side,,,,,2262649,1 n ogden,bakahia madison,no,salvation army temple,,www.hcenter.org,haymarket center,child care,,near west side,no,,,"4343it(child care it center), 4343ps(child care ps center),",1
277,0.88802015781402588,3256,Salvation Army - Edsel Albert Ammons Nursery,549 E 76th Street,60619,4837040,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60636,debbie reynolds,community partnerships,,debbie reynolds,"8-11 hours, varies by facility",508122,blasingame@sccsinc.org,no,west englewood,(773)  483-0150,,,,4833555,1248 w 69th street,cp,yes,chicago urban day school,,www.chicagocommons.org,salvation army,child care,,west englewood,no,3398-4665-5433-003,,,237
192,1.0,3257,Salvation Army - Family Outreach Initiative,845 W 69th Street,60621,3824706,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60621,,early head start,,,extended day,,,,,,,,,3824700,845 w 69th st,,,salvation army - ehs family child homes,,,,child care,,,,,,,508
286,0.49999362230300903,3258,Salvation Army - New Hope School,4255 W Division Street,60651,7224908,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60624,09/30/14,state pre-kindergarten,,,half day/full day,407656,barbere@chicagocommons.org,no,west garfield park,,,,,7224908,4255 w division st,,no,salvation army - new hope / salvation army,,,hull house association,child care,,,yes,,,"5879ip(ehs collaboration enhanced home ip), 5880it(child car",1275
208,0.998637,3259,Salvation Army - Shiloah School,9211 S Justine Street,60620,8814142,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60620,,,,,,,,,,,,,,8814142,9211 s. justine,cp,,salvation army shiloah,,,,child care,,washington heights,,,,,2757
52,0.46183907985687256,3260,Sinai Preschool,15 W Delaware Place,60610,8677010,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60610,08/01/17,,,,,495909,fkatz@chicagosinai.org,,,(773)  693-0322,,,,8677010,15 west delaware place,,,sinai preschool,,,,child care,,,,2935-8342-5433-002,,,1332
269,0.85642226253237042,3261,South Central Community Service,7001 S Union Avenue,60621,6028120,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60621,guadalupe pacias,community partnerships,,guadalupe pacias,"8-11 hours, varies by facility",27012,gpasillas@ccc.edu,no,englewood,,,,,6025481,710 w. 65th street building z,phyllis daniels-ward,yes,board trustees-city colleges of chicago kennedy-king college,,www.ccc.edu,board trustees-city colleges of chicago,child care,,greater grand crossing,no,,,"7048ps(hs collaboration with childcare & prek), 4384ps(child",3191
12,0.98807793855667114,3262,South East Asia Center,1134 W Ainslie Street,60640,9897433,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60640,fe mendoza,state pre-kindergarten,,fe mendoza,part day/full day,,,yes,uptown,,,,,9897433,1134 w ainslie,peter porr,no,south east asia center,,www.se-asiacenter.org,south east asia center,child care,,,no,,,"7139it(child care it center), 7139ps (child care ps center &",18
103,0.57142835855484009,3263,South Harper Montessori Preschool,8358 S Stony Island Avenue,60617,7343120,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60617,,child care,,georgianna coachman,half day/full day,,,no,avalon park,,,,,7340375,8358 s stony island ave,cp,no,south harper 0-3,,,marcy newberry association,child care,,avalon park,no,,,,1822
16,0.99999918639659879,3264,South Shore Bible Baptist Church Marantha,1631 E 71st Street,60649,4937500,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60619,04/30/13,head start,,jaqueline carter,half day/full day,486671,cknighten@hullhouse.org,no,south shore,,,,,4931306,1300 e 75th st,cp,yes,salvation army,,www.adasmckinley.org,salvation army,child care,,woodlawn,no,,,"3263ps(hs collaboration with childcare & prek), 2637sa(schoo",39
343,0.9950108528137207,3265,South-East Asia Center,1112 W Foster Avenue,60640,9897433,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60640,tsering ngalutsang,,,tsering ngalutsang,,,,yes,edgewater,,,,,9897433,1112 w foster,peter porr,no,south-east asia center,,www.se-asiacenter.org,south east asia center,child care,,,no,,,4127sa(school age (sa)),2271
162,0.41751013199488318,3266,South-East Asia Center,5120 N Broadway Avenue,60640,9896927,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60640,,community partnerships,,,"8-11 hours, varies by facility",,,,,,,,,9890960,5120 n. broadway,cp,,south-east asia center,,,,child care,,uptown,,,,,3266
634,,3267,Sr. Bonaventure Children's Center,3522 N Central Avenue,60634,2023540,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.0794295616771864,3268,St Augustine College - Canillatas School,1333 W Argyle Street,60640,8783231,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60640,09/30/12,community partnerships,,judi gibian-mennenga,half day/full day,486800,rsajous@apcc-chgo.org,no,uptown,,,bridgeport and rogers park communities; serves children ages 3-5,,8783210,4848 n winthrop avenue,cp,yes,ywca northside,,www.ccc.edu,lutheran social services of illinois,child care,--,uptown,no,,30,"7129ps(hs collaboration with childcare & prek), 2709sa(schoo",21
210,0.53675320515265834,3269,St. Augustine College Flamboyan,3401 W McLean Avenue,60647,2763423,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60647,03/31/15,child care,,zoraida fernandini,extended day,344640,elsa_galan@usc.salvationarmy.org,no,humboldt park,,,,,2763423,3401 w. mclean avenue,cp,yes,salvation army incarnation,,www.usc.salvationarmy.com,salvation army,child care,,west town,no,,,,29
64,0.99215348471294751,3270,St. Paul-Chaney Ford Child Care,4528 S Wabash Avenue,60653,2858721,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60653,robbin cole,child care,,mary billingsey,half day/full day,,,yes,oakland,,,,,2850020,4526 s wabash ave,cp,yes,ymca wabash,,www.gamechicago.org,chicago youth centers,child care,,grand boulevard,no,,,2133sa(school age (sa)),1200
635,,3271,St. Timothy Day Care Center,3555 W Huron Street,60624,8541662,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,0.98323930501937862,3272,St. Vincent De Paul Center,2145 N Halsted Street,60614,9436776,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60614,12/01/15,,,,,597629,dhamilto@svdpc.org,,,(312)  573-0646,,,,9436776,2145 north halsted street,cp,,st. vincent depaul  center -halsted,,,,child care,,lincoln park,,7611-0607-4433-007,,,2789
99,0.33333333333333337,3273,Sunshine Preschool,2100 W Devon Avenue,60659,7649815,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60626,09/30/14,child care,,,half day/full day,372557,skoliarakis@howardarea.org,,,,,,,7647610,7510 n. ashland avenue,,,howard area community center - howard area community center,,,,child care,,,,,,,847
13,0.065217274686564575,3274,Swedish Covenant Hospital Child Care,5140 N California Avenue,60625,9071008,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60640,09/30/12,community partnerships,,judi gibian-mennenga,half day/full day,486800,rsajous@apcc-chgo.org,no,uptown,,,bridgeport and rogers park communities; serves children ages 3-5,,8783210,4848 n winthrop avenue,cp,yes,ywca northside,,www.ccc.edu,lutheran social services of illinois,child care,--,uptown,no,,30,"7129ps(hs collaboration with childcare & prek), 2709sa(schoo",21
159,1.0,3275,Teach 21 Day Care Inc,4343 N Clarendon Avenue,60613,2810069,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60613,,community partnerships,,,"8-11 hours, varies by facility",,,,,,,,,2810018,4827 n. kenmore,,,archdiocese of chicago - st. thomas of canterbury,,,,child care,,,,,,,382
243,0.99981,3276,The Honey Tree Child Care,201 N Clark Street Floor 2,60606,5539100,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60606,,prekindergarten for all,,,3-4 hours,,,,,,,,,5533658,4416 n. troy,,,north river,,,,child care,,,,,,,1053
344,0.9999997615814209,3277,Thresholds - Mother's Project,1110 W Belmont Avenue,60657,5373290,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60657,ayana kiklas,,,marshelia harris,,,,no,lake view,,,,,5373290,1110 w belmont,ayana kiklas,no,thresholds thresholds mothers' project,,www.thresholds.org,thresholds,child care,,,no,,,"2535it(child care it center), 2535ps(child care ps center),",2273
84,0.88888887564341224,3278,Trinity Day Care Center,532 W 95th Street,60628,4883511,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60621,deneen grover,head start,,deneen grover,half day/full day,,,no,chatham,,,,,4883511,532 w 95th st,vincent allocco,yes,trinity united church of christ - trinity united,,www.elvalor.org,el valor,child care,,,no,,,,1288
72,0.29410878349752989,3279,Trinity Resources Hope for Youth,5900 W Iowa Street,60651,6260323,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60644,ricky spain,head start,,dorietta sceanior,half day/full day,,,no,austin,,,,,6268655,4650 w madison st,cp,yes,home of life ii,,www.homeoflife.org,onward neighborhood house,child care,,austin,no,,,"2114it(child care it center), 7199ps(hs collaboration with c",2572
636,,3280,Trinity Resources Progressive True Vine,5035 W Ohio Street,60644,6268254,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,,3281,Urban Family and Community Centers,4241 W Washington Boulevard,60624,7228333,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.64253786206245422,3282,V and J Day Care Center,1 E 113th Street,60628,7853940,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60628,reaver barlow-bell,head start,,reaver barlow-bell,half day/full day,,,no,roseland,,,,,7853340,124 e 113th st,vincent allocco,yes,chicago state university - academy of early education,,www.chicagocommons.org,el valor,child care,,,no,,,"4138ps(child care ps center), 4134ps(hs collaboration with c",24
258,0.59995703697204594,3283,Wayman Daycare Center,511 W Elm Street,60610,9432120,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60614,12/01/15,,,,,597629,dhamilto@svdpc.org,,,(312)  573-0646,,,,9436776,2145 north halsted street,cp,,st. vincent depaul  center -halsted,,,,child care,,lincoln park,,7611-0607-4433-007,,,2789
87,0.79065526326497393,3284,Woodlawn AME,6456 S Evans Avenue,60637,6671400,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60637,samara akins,child care,,samara akins,half day/full day,,,no,woodlawn,,,,,6672065,6225 s wabash avenue,cp,no,centers for new horizons - washington park south learning center,,www.woodlawnamechurch.org,woodlawn a.m.e. church,child care,,washington park,no,,,"7148it(child care it center), 2686sa(school age (sa)), 7148p",3284
638,,3285,Woodlawn Organization,6040 S Harper Avenue,60637,2885840,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.9996231615543365,3286,Woodlawn Organization - Early Childhood Development Center,6450 S Champlain Avenue,60637,3631238,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60637,,community partnerships,,,"8-11 hours, varies by facility",,,,,,,,,3634733,6245 s. wabash,cp,,b & g john yancey,,,,child care,,south shore,,,,,2406
190,0.99999948342641198,3287,Woodlawn Organization - Early Childhood Development Center,950 E 61st Street,60637,6673300,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60637,,community partnerships,,,"8-11 hours, varies by facility",,,,,,,,,6673300,950 e 61st street,cp,,woodlawn ec development ctr,,,,child care,,woodlawn,,,,,2842
639,,3288,Woodlawn T.W.O. Infant Toddler School,1445 E 65th Street,60637,3245880,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.98954471945762634,3289,YMCA Austin School,501 N Central Avenue,60644,2879120,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60644,kathleen pesek,,,lucille brown,,,,no,austin,,,,,2879120,501 n central avenue,lavetter terry,no,ymca austin,,www.marycrane.org,marcy newberry association,child care,,austin,yes,,,"5715ip(ehs collaboration enhanced home ip), 5715it(ehs enhan",2848
40,0.99999985098838806,3290,YMCA Bowen School,2710 E 89th Street,60617,9330166,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60617,,child care,,,extended day,,,,,(815)  935-0015,,,,9330166,2938 e. 91st street,cp,,ymca of metropolitan chicago - ymca - bowen high school,,,,child care,,south chicago,,3261-3053-5433-005,,,83
640,,3291,YMCA Duncan School,1001 W Roosevelt Road,60608,7385456,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,0.99296954274177551,3292,YMCA Garfield School,7 N Homan Avenue,60624,2653900,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60624,10/01/15,head start,,paulette hernandez,extended day,508110,phernandez@ymcachicago.org,yes,west garfield park,,,,,2653900,7 n homan,cp,yes,ymca garfield,,www.marycrane.org,mary crane league,child care,,east garfield park,yes,,,"4374it(child care it center), 4374ps(child care ps center),",98
26,0.94970644371850155,3293,YMCA McCormick Tribune School,1834 N Lawndale Avenue,60647,2352525,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60647,11/01/16,child care,,etisha wofford,half day/full day,726298,mfranco@ymcachicago.org,no,austin,,,,,2352525,1834 n lawndale avenue,cp,no,ymca mccormick tribune,,www.chicagocommons.org,hull house association,child care,,logan square,no,,,"5734ip(ehs collaboration enhanced home ip), 5735it(child car",78
60,0.98471635580062866,3294,YMCA North Lawndale,3449 W Arthington Street,60624,6380773,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60624,leslie hampton,head start,,leslie hampton,half day/full day,508141,tjthompson@ymcachicago.org,yes,north lawndale,,,,,6380773,3449 w arthington,cp,yes,ymca of metropolitan chicago - north lawndale ymca,,www.ymcachicago.org,ymca of metropolitan chicago,child care,,north lawndale,yes,,,"8023it(child care it center), 8022ps(hs collaboration with c",1199
135,0.927905,3295,YMCA South Chicago II,8902 S Brandon Avenue,60617,7217230,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60617,,community partnerships,,,"8-11 hours, varies by facility",,,,,,,,,7219311,2434 s. kildare,,,el valor corporation-carlos cantu children and family centers,,,,child care,,,,,,,298
50,0.99332663044333458,3296,YMCA South Chicago School,3039 E 91st Street,60617,7219100,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60617,sherry ceroomes,child care,,sherry ceroomes,half day/full day,,,yes,south chicago,,,,,7219100,3039 e 91st st,cp,yes,ymca south chicago,,www.chicagocommons.org,el valor,child care,,south chicago,no,,,"2170it(child care it center), 2170ps(child care ps center),",96
89,0.98130569855372107,3297,YMCA South Side,6330 S Stony Island Avenue,60637,9470700,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60637,,child care,,,half day/full day,,,,,,,,,9470700,6330 s stony island,cp,,ymca of metropolitan chicago - south side ymca,,,,child care,,woodlawn,,,,,1296
64,0.923143823038448,3298,YMCA Wabash,3763 S Wabash Avenue,60653,2850020,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,60653,robbin cole,child care,,mary billingsey,half day/full day,,,yes,oakland,,,,,2850020,4526 s wabash ave,cp,yes,ymca wabash,,www.gamechicago.org,chicago youth centers,child care,,grand boulevard,no,,,2133sa(school age (sa)),1200
641,,3299,YMCA West Side,5080 W Harrison Street,60644,9553100,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,,3300,YWCA Metropolitan Chicago,360 N Michigan Avenue,60601,3726600,,,,,,,,,,,,,,,,,,,,,,,,,,Child Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.62485790885224635,3301,Beasley,5255 S State Street,60609,5351230,,,,,,,,,,,,,,,,,,,,,,,,,,Child Parent Center,,60629,dr. jo la tanya easterling-hood,prekindergarten for all,chicago public schools,dr. jo la tanya easterling-hood,3-4 hours,,,no,greater grand crossing,,,,,5353250,7050 s. may,pfa-reg ts,yes,chicago public schools claremont math and science  academy,,www.cps.edu,chicago public schools,child parent center,,greater grand crossing,no,,,paula cottone,203
293,0.02594134090883049,3302,Delano,3905 W Wilcox Street,60624,5346450,,,,,,,,,,,,,,,,,,,,,,,,,,Child Parent Center,,60623,ms. cassandra washington,prekindergarten for all,,ms. patricia vaughn-dossiea,3-4 hours,723729,mmoya-leanga@cps.edu,no,austin,,,humboldt park community; serves children ages 3-5,,5346100,1250 w. erie,pfa-reg ts,yes,"chicago public schools dvorak math & science tech  academy, anton",,www.cps.edu,chicago public schools,child parent center,,austin,no,,,,202
113,0.13745744410826233,3303,Dewey,638 W 54th Place,60609,5351671,,,,,,,,,,,,,,,,,,,,,,,,,,Child Parent Center,,60629,dr. jo la tanya easterling-hood,prekindergarten for all,chicago public schools,dr. jo la tanya easterling-hood,3-4 hours,,,no,greater grand crossing,,,,,5353250,7050 s. may,pfa-reg ts,yes,chicago public schools claremont math and science  academy,,www.cps.edu,chicago public schools,child parent center,,greater grand crossing,no,,,paula cottone,203
293,0.47787558344694281,3304,Ferguson CPC,1420 N Hudson Avenue,60610,5348580,,,,,,,,,,,,,,,,,,,,,,,,,,Child Parent Center,,60623,ms. cassandra washington,prekindergarten for all,,ms. patricia vaughn-dossiea,3-4 hours,723729,mmoya-leanga@cps.edu,no,austin,,,humboldt park community; serves children ages 3-5,,5346100,1250 w. erie,pfa-reg ts,yes,"chicago public schools dvorak math & science tech  academy, anton",,www.cps.edu,chicago public schools,child parent center,,austin,no,,,,202
293,0.03572151619895747,3305,Hansberry,4055 W Arthington Street,60624,5346931,,,,,,,,,,,,,,,,,,,,,,,,,,Child Parent Center,,60623,ms. cassandra washington,prekindergarten for all,,ms. patricia vaughn-dossiea,3-4 hours,723729,mmoya-leanga@cps.edu,no,austin,,,humboldt park community; serves children ages 3-5,,5346100,1250 w. erie,pfa-reg ts,yes,"chicago public schools dvorak math & science tech  academy, anton",,www.cps.edu,chicago public schools,child parent center,,austin,no,,,,202
293,0.18381491749875456,3306,Herzl CPC,1401 S Hamlin Avenue,60623,5341751,,,,,,,,,,,,,,,,,,,,,,,,,,Child Parent Center,,60623,ms. cassandra washington,prekindergarten for all,,ms. patricia vaughn-dossiea,3-4 hours,723729,mmoya-leanga@cps.edu,no,austin,,,humboldt park community; serves children ages 3-5,,5346100,1250 w. erie,pfa-reg ts,yes,"chicago public schools dvorak math & science tech  academy, anton",,www.cps.edu,chicago public schools,child parent center,,austin,no,,,,202
113,0.55078142115048001,3307,Overton,4935 S Indiana Avenue,60615,5351811,,,,,,,,,,,,,,,,,,,,,,,,,,Child Parent Center,,60629,dr. jo la tanya easterling-hood,prekindergarten for all,chicago public schools,dr. jo la tanya easterling-hood,3-4 hours,,,no,greater grand crossing,,,,,5353250,7050 s. may,pfa-reg ts,yes,chicago public schools claremont math and science  academy,,www.cps.edu,chicago public schools,child parent center,,greater grand crossing,no,,,paula cottone,203
113,0.15916864251603891,3308,Parker,328 W 69th Street,60621,5353853,,,,,,,,,,,,,,,,,,,,,,,,,,Child Parent Center,,60629,dr. jo la tanya easterling-hood,prekindergarten for all,chicago public schools,dr. jo la tanya easterling-hood,3-4 hours,,,no,greater grand crossing,,,,,5353250,7050 s. may,pfa-reg ts,yes,chicago public schools claremont math and science  academy,,www.cps.edu,chicago public schools,child parent center,,greater grand crossing,no,,,paula cottone,203
293,0.48340749619943413,3309,Von Humboldt,1345 N Rockwell Street,60622,5344668,,,,,,,,,,,,,,,,,,,,,,,,,,Child Parent Center,,60623,ms. cassandra washington,prekindergarten for all,,ms. patricia vaughn-dossiea,3-4 hours,723729,mmoya-leanga@cps.edu,no,austin,,,humboldt park community; serves children ages 3-5,,5346100,1250 w. erie,pfa-reg ts,yes,"chicago public schools dvorak math & science tech  academy, anton",,www.cps.edu,chicago public schools,child parent center,,austin,no,,,,202
